driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
16,77,27:37.4,Normal,-90.44,41.54,16|77|9223370572427118390,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
24,61,27:37.5,Normal,-89.17,40.38,24|61|9223370572427118320,1000,Don Hilborn,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
26,42,27:37.7,Normal,-90.69,38.5,26|42|9223370572427118150,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-09
10,79,27:34.7,Normal,-90.18,38.64,10|79|9223370572427121071,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
24,61,27:34.8,Normal,-90.2,38.65,24|61|9223370572427121010,1000,Don Hilborn,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
13,40,27:34.9,Normal,-93.58,41.62,13|40|9223370572427120930,1000,Joe Niemiec,24929475,Peoria to Ceder Rapids,2016-05-28-09
30,18,27:35.6,Normal,-93.36,41.69,30|18|9223370572427120180,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
20,20,27:35.7,Normal,-93.36,41.69,20|20|9223370572427120140,1000,Chris Harris,371182829,Memphis to Little Rock,2016-05-28-09
25,17,27:35.9,Normal,-90.35,38.43,25|17|9223370572427119899,1000,Jean-Philippe Player,1567254452,Saint Louis to Memphis Route2,2016-05-28-09
12,81,27:36.3,Normal,-90.24,38,12|81|9223370572427119500,1000,Paul Codding,987179512, Saint Louis to Chicago,2016-05-28-09
16,77,27:36.5,Normal,-90.29,40.96,16|77|9223370572427119260,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
29,78,27:36.7,Normal,-97.32,37.27,29|78|9223370572427119140,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
20,20,27:37.4,Normal,-92.74,41.75,20|20|9223370572427118390,1000,Chris Harris,371182829,Memphis to Little Rock,2016-05-28-09
15,75,27:37.4,Normal,-90.94,35.03,15|75|9223370572427118370,1000,Rohit Bakshi,1594289134,Memphis to Little Rock Route 2,2016-05-28-09
21,46,27:37.7,Normal,-94.3,37.66,21|46|9223370572427118150,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
27,11,27:38.3,Normal,-90.79,38.83,27|11|9223370572427117550,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-09
30,18,27:38.2,Normal,-92.4,41.78,30|18|9223370572427117569,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
14,43,27:38.4,Normal,-94.37,38,14|43|9223370572427117370,1000,Adis Cesir,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
23,26,27:38.4,Normal,-90.7,41.62,23|26|9223370572427117410,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
17,97,27:38.5,Normal,-90.79,38.83,17|97|9223370572427117260,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
28,41,27:39.2,Normal,-90.24,39.72,28|41|9223370572427116650,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
20,20,27:39.2,Normal,-92.19,41.74,20|20|9223370572427116610,1000,Chris Harris,371182829,Memphis to Little Rock,2016-05-28-09
12,81,27:39.9,Normal,-89.54,36.84,12|81|9223370572427115920,1000,Paul Codding,987179512, Saint Louis to Chicago,2016-05-28-09
29,78,27:39.0,Normal,-97.37,36.79,29|78|9223370572427116800,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
24,61,27:39.2,Normal,-88.42,41.11,24|61|9223370572427116619,1000,Don Hilborn,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
13,40,27:39.3,Normal,-92.19,41.74,13|40|9223370572427116480,1000,Joe Niemiec,24929475,Peoria to Ceder Rapids,2016-05-28-09
10,79,27:39.8,Normal,-91.18,38.22,10|79|9223370572427116050,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
22,83,27:40.0,Normal,-91.74,34.89,22|83|9223370572427115810,1000,Nadeem Asghar,1384345811,Joplin to Kansas City,2016-05-28-09
23,26,27:40.0,Normal,-91.32,41.71,23|26|9223370572427115790,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
14,43,27:40.1,Normal,-94.38,38.67,14|43|9223370572427115680,1000,Adis Cesir,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
17,97,27:40.3,Normal,-91.1,38.83,17|97|9223370572427115470,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
16,77,27:40.3,Normal,-91.32,41.71,16|77|9223370572427115520,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
25,17,27:40.3,Normal,-89.54,36.84,25|17|9223370572427115490,1000,Jean-Philippe Player,1567254452,Saint Louis to Memphis Route2,2016-05-28-09
23,26,27:41.0,Normal,-91.47,41.74,23|26|9223370572427114830,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
30,18,27:40.9,Normal,-91.59,41.7,30|18|9223370572427114918,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
16,77,27:41.0,Normal,-91.47,41.74,16|77|9223370572427114771,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
11,98,27:41.6,Normal,-87.67,41.87,11|98|9223370572427114240,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
21,46,27:41.0,Normal,-94.38,38.99,21|46|9223370572427114780,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
10,79,27:41.6,Normal,-91.44,38.09,10|79|9223370572427114240,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
14,43,27:41.8,Normal,-94.59,39.1,14|43|9223370572427114000,1000,Adis Cesir,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
21,46,27:41.8,Normal,-94.59,39.1,21|46|9223370572427113980,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
19,90,27:42.0,Normal,-97.14,36.41,19|90|9223370572427113840,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-09
27,11,31:09.1,Normal,-92.38,38.98,27|11|9223370572426906699,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-09
10,79,31:09.4,Normal,-93.34,37.21,10|79|9223370572426906430,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
28,41,31:10.0,Normal,-90.79,39.69,28|41|9223370572426905840,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
17,97,31:09.4,Normal,-92.53,38.98,17|97|9223370572426906440,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
14,43,31:10.0,Normal,-91.05,41.72,14|43|9223370572426905770,1000,Adis Cesir,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
23,26,31:09.7,Normal,-89.29,41.85,23|26|9223370572426906100,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
29,78,31:10.1,Normal,-97.37,36.91,29|78|9223370572426905740,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
17,97,31:10.2,Normal,-92.38,38.98,17|97|9223370572426905590,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
10,79,31:10.3,Normal,-93.14,37.26,10|79|9223370572426905481,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
19,90,31:10.5,Normal,-97.34,36.63,19|90|9223370572426905300,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-09
16,77,31:10.6,Normal,-94.58,37.03,16|77|9223370572426905238,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
27,11,31:10.8,Normal,-92.03,38.97,27|11|9223370572426904970,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-09
10,79,31:11.1,Normal,-92.99,37.34,10|79|9223370572426904660,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-09
15,75,31:11.0,Normal,-91.93,34.81,15|75|9223370572426904840,1000,Rohit Bakshi,1594289134,Memphis to Little Rock Route 2,2016-05-28-09
26,42,31:11.6,Normal,-92.48,37.8,26|42|9223370572426904210,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-09
13,40,31:11.3,Normal,-89.91,40.86,13|40|9223370572426904469,1000,Joe Niemiec,24929475,Peoria to Ceder Rapids,2016-05-28-09
11,98,31:11.6,Normal,-93.58,41.62,11|98|9223370572426904200,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
30,18,31:11.8,Normal,-88.07,41.48,30|18|9223370572426903959,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
31,58,31:11.8,Normal,-90.82,41.66,31|58|9223370572426904040,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-05-28-09
25,17,31:11.9,Normal,-89.8,35.94,25|17|9223370572426903890,1000,Jean-Philippe Player,1567254452,Saint Louis to Memphis Route2,2016-05-28-09
16,77,31:12.3,Normal,-94.31,37.31,16|77|9223370572426903480,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-05-28-09
14,43,31:12.5,Normal,-90.29,40.96,14|43|9223370572426903279,1000,Adis Cesir,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
31,58,31:12.5,Normal,-91.24,41.67,31|58|9223370572426903279,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-05-28-09
17,97,27:34.8,Normal,-90.21,38.65,17|97|9223370572427121010,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
31,58,27:35.0,Normal,-94.58,37.03,31|58|9223370572427120820,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-05-28-09
12,81,27:35.5,Normal,-90.35,38.43,12|81|9223370572427120270,1000,Paul Codding,987179512, Saint Louis to Chicago,2016-05-28-09
23,26,27:35.7,Normal,-89.91,40.86,23|26|9223370572427120100,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
17,97,27:35.7,Normal,-90.41,38.75,17|97|9223370572427120080,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
28,41,27:36.5,Normal,-89.96,39.74,28|41|9223370572427119320,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
11,98,27:36.6,Normal,-89.63,39.84,11|98|9223370572427119210,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
32,66,27:36.7,Normal,-90.68,35.12,32|66|9223370572427119090,1000,Ryan Templeton,160405074,Joplin to Kansas City Route 2,2016-05-28-09
28,41,27:37.3,Normal,-90.14,39.76,28|41|9223370572427118490,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
27,11,27:37.4,Normal,-90.67,38.82,27|11|9223370572427118380,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-09
11,98,27:37.6,Normal,-89.17,40.38,11|98|9223370572427118230,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
29,78,27:38.2,Normal,-97.37,36.91,29|78|9223370572427117590,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
11,98,27:34.7,Normal,-90.2,38.65,11|98|9223370572427121070,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
21,46,27:34.9,Normal,-94.58,37.03,21|46|9223370572427120890,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
28,41,27:35.6,Normal,-89.78,39.77,28|41|9223370572427120199,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
24,61,27:35.7,Normal,-89.74,39.1,24|61|9223370572427120109,1000,Don Hilborn,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
21,46,27:35.9,Normal,-94.46,37.16,21|46|9223370572427119900,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
22,83,27:36.3,Normal,-90.68,35.12,22|83|9223370572427119480,1000,Nadeem Asghar,1384345811,Joplin to Kansas City,2016-05-28-09
20,20,27:36.5,Normal,-93.04,41.71,20|20|9223370572427119280,1000,Chris Harris,371182829,Memphis to Little Rock,2016-05-28-09
23,26,27:36.6,Normal,-90.29,40.96,23|26|9223370572427119200,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
18,104,27:37.4,Normal,-90.14,39.76,18|104|9223370572427118450,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-09
30,18,27:37.4,Normal,-92.74,41.75,30|18|9223370572427118390,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
17,97,27:37.6,Normal,-90.67,38.82,17|97|9223370572427118250,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
28,41,27:38.2,Normal,-90.24,39.72,28|41|9223370572427117630,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-09
18,104,27:38.3,Normal,-90.24,39.72,18|104|9223370572427117460,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-09
24,61,27:38.3,Normal,-88.77,40.76,24|61|9223370572427117460,1000,Don Hilborn,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
32,66,27:38.5,Normal,-91.14,34.96,32|66|9223370572427117280,1000,Ryan Templeton,160405074,Joplin to Kansas City Route 2,2016-05-28-09
25,17,27:38.6,Normal,-89.71,37.47,25|17|9223370572427117190,1000,Jean-Philippe Player,1567254452,Saint Louis to Memphis Route2,2016-05-28-09
22,83,27:39.1,Normal,-91.38,34.83,22|83|9223370572427116720,1000,Nadeem Asghar,1384345811,Joplin to Kansas City,2016-05-28-09
19,90,27:39.3,Normal,-97.37,36.79,19|90|9223370572427116540,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-09
17,97,27:39.3,Normal,-90.93,38.82,17|97|9223370572427116470,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
18,104,27:39.2,Normal,-90.24,39.72,18|104|9223370572427116619,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-09
21,46,27:39.2,Normal,-94.35,38.33,21|46|9223370572427116610,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
32,66,27:39.4,Normal,-91.38,34.83,32|66|9223370572427116370,1000,Ryan Templeton,160405074,Joplin to Kansas City Route 2,2016-05-28-09
21,46,27:40.1,Normal,-94.38,38.67,21|46|9223370572427115700,1000,Jeff Markham,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-09
11,98,27:40.0,Normal,-88.07,41.48,11|98|9223370572427115810,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-09
15,75,27:40.1,Normal,-91.74,34.89,15|75|9223370572427115690,1000,Rohit Bakshi,1594289134,Memphis to Little Rock Route 2,2016-05-28-09
13,40,27:40.3,Normal,-91.94,41.71,13|40|9223370572427115529,1000,Joe Niemiec,24929475,Peoria to Ceder Rapids,2016-05-28-09
26,42,27:40.6,Normal,-91.18,38.22,26|42|9223370572427115210,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-09
27,11,27:40.9,Normal,-91.19,38.83,27|11|9223370572427114930,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-09
31,58,27:40.4,Normal,-94.38,38.67,31|58|9223370572427115410,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-05-28-09
29,78,27:40.9,Normal,-97.35,36.4,29|78|9223370572427114900,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
31,58,27:41.2,Normal,-94.38,38.99,31|58|9223370572427114640,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-05-28-09
18,104,27:41.0,Normal,-90.52,39.71,18|104|9223370572427114809,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-09
22,83,27:41.7,Normal,-92.09,34.8,22|83|9223370572427114130,1000,Nadeem Asghar,1384345811,Joplin to Kansas City,2016-05-28-09
17,97,27:41.2,Normal,-91.19,38.83,17|97|9223370572427114570,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-09
30,18,27:41.9,Normal,-91.24,41.67,30|18|9223370572427113950,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-09
18,104,27:41.8,Normal,-90.63,39.7,18|104|9223370572427114020,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-09
29,78,27:41.9,Normal,-97.14,36.41,29|78|9223370572427113909,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-09
23,26,27:42.5,Normal,-91.78,42.23,23|26|9223370572427113270,1000,Adam Diaz,160779139,Des Moines to Chicago Route 2,2016-05-28-09
17,97,31:13.0,Normal,-91.74,38.94,17|97|9223370572426902770,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
29,78,31:13.8,Normal,-97.14,36.41,29|78|9223370572426902010,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
13,69,35:14.1,Normal,-93.58,41.62,13|69|9223370572419461744,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
10,79,31:12.9,Normal,-92.74,37.6,10|79|9223370572426902890,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
15,92,35:14.3,Normal,-90.04,35.19,15|92|9223370572419461533,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
27,60,35:14.3,Normal,-90.21,38.65,27|60|9223370572419461464,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
21,54,35:14.1,Normal,-94.58,37.03,21|54|9223370572419461733,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
14,56,35:14.2,Normal,-94.58,37.03,14|56|9223370572419461654,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
12,22,35:14.3,Normal,-90.15,38.62,12|22|9223370572419461533,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
20,33,35:15.0,Normal,-93.36,41.69,20|33|9223370572419460844,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
22,29,35:15.1,Normal,-90.37,35.21,22|29|9223370572419460693,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
26,38,35:15.3,Normal,-90.34,38.58,26|38|9223370572419460553,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
18,11,35:15.8,Normal,-89.96,39.74,18|11|9223370572419460034,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
15,92,35:16.0,Normal,-90.68,35.12,15|92|9223370572419459794,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
30,58,35:16.2,Normal,-93.04,41.71,30|58|9223370572419459613,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
20,33,35:16.6,Normal,-92.74,41.75,20|33|9223370572419459163,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
15,92,35:16.8,Normal,-90.94,35.03,15|92|9223370572419459003,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
21,54,35:15.0,Normal,-94.46,37.16,21|54|9223370572419460804,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
15,92,35:15.1,Normal,-90.37,35.21,15|92|9223370572419460674,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
17,27,35:15.2,Normal,-90.41,38.75,17|27|9223370572419460573,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
23,44,35:16.0,Normal,-90.29,40.96,23|44|9223370572419459824,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
14,56,35:16.0,Normal,-94.31,37.31,14|56|9223370572419459764,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
27,60,35:16.2,Normal,-90.55,38.81,27|60|9223370572419459593,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
11,39,35:16.7,Normal,-89.17,40.38,11|39|9223370572419459073,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
29,68,35:16.9,Normal,-97.32,37.15,29|68|9223370572419458903,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
27,60,35:17.1,Normal,-90.67,38.82,27|60|9223370572419458674,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
20,33,35:17.4,Normal,-92.4,41.78,20|33|9223370572419458404,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
11,39,35:17.7,Normal,-88.77,40.76,11|39|9223370572419458093,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
30,58,35:17.2,Normal,-92.74,41.75,30|58|9223370572419458644,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
24,89,35:17.8,Normal,-88.77,40.76,24|89|9223370572419458054,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
28,90,35:17.9,Normal,-90.24,39.72,28|90|9223370572419457883,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
11,39,35:18.5,Normal,-88.42,41.11,11|39|9223370572419457323,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
12,22,35:18.6,Normal,-89.56,37.2,12|22|9223370572419457184,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
18,11,35:19.1,Normal,-90.37,39.71,18|11|9223370572419456673,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
11,39,35:19.2,Normal,-88.07,41.48,11|39|9223370572419456574,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
17,27,35:19.7,Normal,-91.1,38.83,17|27|9223370572419456124,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
21,54,35:19.7,Normal,-94.38,38.67,21|54|9223370572419456074,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
12,22,35:20.2,Normal,-89.65,36.37,12|22|9223370572419455574,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
24,89,35:20.4,Normal,-87.67,41.87,24|89|9223370572419455454,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
13,69,35:17.9,Normal,-92.4,41.78,13|69|9223370572419457914,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
15,92,35:18.5,Normal,-91.38,34.83,15|92|9223370572419457354,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
23,44,35:18.5,Normal,-91.05,41.72,23|44|9223370572419457343,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
26,38,35:18.8,Normal,-91.07,38.31,26|38|9223370572419456973,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
